Station_Name,Country,Province,City,Cnty,Station_Id_C,Station_Id_d,Lat,Lon,Alti
米泉,中国,新疆维吾尔自治区,乌鲁木齐市,米东区,51369,51369,43.9658,87.6564,601.2
天山大西沟,中国,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,51468,51468,43.1131,86.8431,3540.5
乌鲁木齐牧试站,中国,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,51469,51469,43.4464,87.1883,1932.5
克拉玛依,中国,新疆维吾尔自治区,克拉玛依市,克拉玛依区,51243,51243,45.6103,84.8456,450.4
吐鲁番东坎,中国,新疆维吾尔自治区,吐鲁番市,高昌区,51572,51572,42.8908,89.3056,-48.8
库米什,中国,新疆维吾尔自治区,吐鲁番市,托克逊县,51526,51526,42.2369,88.1906,922.7
托克逊,中国,新疆维吾尔自治区,吐鲁番市,托克逊县,51571,51571,42.7669,88.6008,43.9
哈密,中国,新疆维吾尔自治区,哈密市,伊州区,52203,52203,42.805,93.5167,744.6
巴里坤,中国,新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县,52101,52101,43.595,93.045,1679.2
淖毛湖,中国,新疆维吾尔自治区,哈密市,伊吾县,52112,52112,43.7536,94.9758,478.7
伊吾,中国,新疆维吾尔自治区,哈密市,伊吾县,52118,52118,43.2422,94.6725,1730
昌吉,中国,新疆维吾尔自治区,昌吉回族自治州,昌吉市,51368,51368,44.1167,87.3175,515.2
阜康,中国,新疆维吾尔自治区,昌吉回族自治州,阜康市,51377,51377,44.1667,87.9681,541.7
天池,中国,新疆维吾尔自治区,昌吉回族自治州,阜康市,51470,51470,43.885,88.1172,1941.8
呼图壁,中国,新疆维吾尔自治区,昌吉回族自治州,呼图壁县,51367,51367,44.1667,86.85,574.7
玛纳斯,中国,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,51359,51359,44.2844,86.2175,471.8
吉木萨尔,中国,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,51378,51378,43.9847,89.1511,742.9
木垒,中国,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县,51482,51482,43.8183,90.2675,1271.7
博乐,中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,51238,51238,44.9089,82.0417,532.6
阿拉山口,中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市,51232,51232,45.1783,82.5481,366.3
精河,中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县,51334,51334,44.5733,82.8194,329.4
库尔勒,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,51656,51656,41.7303,85.8181,899.9
铁干里克,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县,51765,51765,40.6475,87.6942,845.3
吐鲁番,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县,51573,51573,42.9503,89.2308,39
塔中,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,51747,51747,38.9675,83.6597,1100.6
且末,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县,51855,51855,38.1331,85.5372,1247.7
焉耆,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,51567,51567,42.0492,86.6055,1055.4
巴音布鲁克,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县,51542,51542,43.0336,84.1492,2459.1
阿克苏,中国,新疆维吾尔自治区,阿克苏地区,阿克苏市,51628,51628,41.1186,80.3819,1107.1
沙雅,中国,新疆维吾尔自治区,阿克苏地区,沙雅县,51639,51639,41.2503,82.7692,982.5
新和,中国,新疆维吾尔自治区,阿克苏地区,新和县,51636,51636,41.5436,82.6494,949.4
乌什,中国,新疆维吾尔自治区,阿克苏地区,乌什县,51627,51627,41.2203,79.2611,1350.1
阿瓦提,中国,新疆维吾尔自治区,阿克苏地区,阿瓦提县,51722,51722,40.6425,80.3922,1044.4
柯坪,中国,新疆维吾尔自治区,阿克苏地区,柯坪县,51720,51720,40.5036,79.0353,1161.2
阿图什,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,51704,51704,39.7306,76.2219,1267.6
乌恰,中国,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县,51705,51705,39.7183,75.25,2135.4
喀什,中国,新疆维吾尔自治区,喀什地区,喀什市,51709,51709,39.4861,75.7547,1384.4
英吉沙,中国,新疆维吾尔自治区,喀什地区,英吉沙县,51802,51802,38.9353,76.1739,1294.3
泽普,中国,新疆维吾尔自治区,喀什地区,泽普县,51815,51815,38.2,77.2611,1273.7
莎车,中国,新疆维吾尔自治区,喀什地区,莎车县,51811,51811,38.4278,77.2417,1231.6
叶城,中国,新疆维吾尔自治区,喀什地区,叶城县,51814,51814,37.8789,77.4206,1360.3
麦盖提,中国,新疆维吾尔自治区,喀什地区,麦盖提县,51810,51810,38.9111,77.6408,1177.8
岳普湖,中国,新疆维吾尔自治区,喀什地区,岳普湖县,51717,51717,39.2392,76.7678,1206.1
伽师,中国,新疆维吾尔自治区,喀什地区,伽师县,51707,51707,39.5033,76.778,1204
和田,中国,新疆维吾尔自治区,和田地区,和田市,51828,51828,37.1206,79.925,1374.5
墨玉,中国,新疆维吾尔自治区,和田地区,墨玉县,51827,51827,37.1678,79.6292,1347.8
皮山,中国,新疆维吾尔自治区,和田地区,皮山县,51818,51818,37.6147,78.2761,1372.5
洛浦,中国,新疆维吾尔自治区,和田地区,洛浦县,51829,51829,37.0525,80.2305,1304.2
策勒,中国,新疆维吾尔自治区,和田地区,策勒县,51826,51826,37.0047,80.8081,1331.5
于田,中国,新疆维吾尔自治区,和田地区,于田县,51931,51931,36.8572,81.65,1421.4
民丰,中国,新疆维吾尔自治区,和田地区,民丰县,51839,51839,37.0678,82.6908,1408.9
塔城,中国,新疆维吾尔自治区,塔城地区,塔城市,51133,51133,46.7319,82.98,535.1
额敏,中国,新疆维吾尔自治区,塔城地区,额敏县,51145,51145,46.5325,83.6225,519.3
沙湾,中国,新疆维吾尔自治区,塔城地区,沙湾县,51357,51357,44.3278,85.6281,521.6
托里,中国,新疆维吾尔自治区,塔城地区,托里县,51241,51241,45.9367,83.5947,1078.4
裕民,中国,新疆维吾尔自治区,塔城地区,裕民县,51137,51137,46.1964,83.0658,721.6
